number,title,created_at,updated_at,closed_at,creator_name,assignees_num,labels_num,state,locked,author_association,comments_num,reactions_+1_num,reactions_-1_num,reactions_laugh_num,reactions_hooray_num,reactions_confused_num,reactions_heart_num,reactions_rocket_num,reactions_eyes_num,reactions_total_num,time_to_next_issue,creator_company,creator_followers_num,creator_following_num,creator_public_repos_num,creator_public_gists_num,creator_created_at,creator_updated_at
20740,"Error: ""Commit tree does not contain fiber 14651. This is a bug in React DevTools.""",1612492017,1614014854,1614012080.0,rflprr,0,3,closed,0,NONE,2,0,0,0,0,0,0,0,0,0,74303.0,data.world,11,0,6,0,1330577806,1719441046
20750,Bug: react-hooks/exhaustive-deps false positive when function is casted with TypeScript,1612566320,1706818103,1706818103.0,0x24a537r9,0,3,closed,0,NONE,4,0,0,0,0,0,0,0,0,0,312908.0,,10,2,28,5,1359359212,1727117819
20767,Scheduling profiler: Unrecognized event type from Chrome Canary,1612879228,1614097889,1614097889.0,bvaughn,1,3,closed,0,CONTRIBUTOR,0,0,0,0,0,0,0,0,0,0,12007.0,Citadel,11164,1,165,65,1224291950,1727480866
20769,"Error: ""can't access property ""isCollapsed"", child is undefined""",1612891235,1613499834,1613499833.0,jarod-a-smith,1,3,closed,0,NONE,2,0,0,0,0,0,0,0,0,0,3354.0,GMTM,0,0,4,0,1471285715,1725032452
20770,Bug: Disabled button state update prevents `scrollIntoView`,1612894589,1721431786,,jjenzz,0,2,open,0,NONE,14,9,0,0,0,0,1,0,0,10,1076512.0,,625,0,21,3,1262445655,1728545928
20856,"Error: ""Commit tree does not contain fiber 18485. This is a bug in React DevTools.""",1613971101,1614014869,1614012082.0,Anuragtech02,0,3,closed,0,NONE,2,0,0,0,0,0,0,0,0,0,53752.0,@CDNA-Technologies ,129,39,98,0,1569324314,1727870045
20860,"Error: ""Commit tree does not contain fiber 158. This is a bug in React DevTools.""",1614024853,1614058057,1614058040.0,marcos-prins,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,134795.0,,0,0,0,0,1562772810,1718576213
20873,"Error: ""Commit tree does not contain fiber 30168. This is a bug in React DevTools.""",1614159648,1614180738,1614180729.0,clothe09986,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,57260.0,,5,1,17,0,1588487987,1720663630
20876,Bug: React DevTools in Firefox doesn't respect UI font size,1614216908,1614287223,1614287222.0,craigkovatch,0,3,closed,0,NONE,4,0,0,0,0,0,0,0,0,0,77561.0,@tableau ,8,4,7,1,1423712725,1726594597
20884,Bug: React DevTools fails when using React Native + Hermes,1614294469,1614607913,,helixbass,0,2,open,0,NONE,2,3,0,0,0,0,0,0,1,4,123079.0,,25,3,146,7,1287111935,1724863787
20899,"Error: ""Commit tree does not contain fiber 1345. This is a bug in React DevTools.""",1614417548,1614443058,1614443049.0,Medkhat,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,310107.0,,12,9,10,3,1536050056,1728593415
20917,"Bug: ""Warning: unstable_flushDiscreteUpdates: Cannot flush updates when React is already rendering"" after hitting breakpoint if container height 100%",1614727655,1614809555,1614809544.0,benrhere,0,3,closed,0,NONE,5,0,0,0,0,0,0,0,0,0,64691.0,TeamArrange,2,1,4,0,1329671913,1729043721
20925,"Error: ""Cannot read property 'isCollapsed' of undefined""",1614792346,1614792847,1614792590.0,serdgio999,0,3,closed,0,NONE,2,0,0,0,0,0,0,0,0,0,19570.0,,1,0,5,0,1567413557,1728664515
20927,"Error: ""Cannot read property 'concat' of undefined""",1614811916,1614868347,1614868338.0,kevin99j,0,3,closed,0,NONE,2,0,0,0,0,0,0,0,0,0,90740.0,,0,1,17,0,1473794931,1710863097
20932,Bug: SuspenseList crash,1614902656,1615137602,1615137602.0,gaearon,0,2,closed,0,COLLABORATOR,1,0,0,0,0,0,0,0,0,0,71204.0,@bluesky-social ,87893,173,274,78,1306347511,1729443293
20941,"Error: ""Cannot read property 'concat' of undefined""",1614973860,1615079491,1615079483.0,cbaker,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,42641.0,,9,5,4,1,1453890149,1727700620
20946,Bug: error in effect cleanup function no longer catchable,1615016501,1645658138,1645658138.0,eps1lon,0,2,closed,0,COLLABORATOR,2,0,0,0,0,0,0,0,0,0,291955.0,,1250,39,335,57,1430986090,1729015756
20966,Bug: React test triggers mouseout event for disabled button,1615308456,1627570373,,tulsidaskhatri,0,2,open,0,NONE,7,0,0,0,0,0,0,0,0,0,234857.0,,1,0,4,0,1350407677,1720002558
20989,"Error: ""getCommitTree(): Unable to reconstruct tree for root ""1"" and commit 7""",1615543313,1619631314,1615655885.0,mungojam,0,3,closed,0,NONE,3,0,0,0,0,0,0,0,0,0,28169.0,@edfenergy,29,28,75,0,1356890762,1726001314
20990,Bug: performing input.select() in IE11 throws a React error,1615571482,1648595177,1648595176.0,Dremora,0,3,closed,0,NONE,4,0,0,0,0,0,0,0,0,0,433855.0,Blockvis,71,42,124,26,1271078021,1729192947
21023,react-devtools-inline package now has react@experimental dependency,1616005337,1616078350,,bvaughn,1,2,open,0,CONTRIBUTOR,0,0,0,0,0,0,0,0,0,0,22212.0,Citadel,11164,1,165,65,1224291950,1727480866
21026,"Bug: DevTools built-in hook number badges are broken for ""light"" theme",1616027549,1616161979,1616161979.0,bvaughn,1,2,closed,0,CONTRIBUTOR,0,0,0,0,0,0,0,0,0,0,296430.0,Citadel,11164,1,165,65,1224291950,1727480866
21046,"Error: ""Commit tree already contains fiber 1. This is a bug in React DevTools.""",1616323979,1619641811,1616340078.0,singhdeepanshu,0,3,closed,0,NONE,2,0,0,0,0,0,0,0,0,0,343469.0,,0,0,7,0,1523601707,1714823247
21094,Bug: Radio/Checkbox inputs not triggered when setting state in listener on a parent element,1616667448,1618434754,,kotliluk,0,3,open,0,NONE,17,0,0,0,0,0,0,0,0,0,457430.0,,0,0,8,0,1613719306,1728936805
21140,"Error: ""Commit tree does not contain fiber 74. This is a bug in React DevTools.""",1617124878,1617128974,1617128965.0,pradeepc84,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,331414.0,,0,0,5,0,1335841354,1722204618
21172,Bug: DevTools settings dialog no longer opens,1617456292,1617635383,1617635383.0,bvaughn,1,2,closed,0,CONTRIBUTOR,7,0,0,0,0,0,0,0,0,0,273207.0,Citadel,11164,1,165,65,1224291950,1727480866
21187,React DevTools failing to load state/props sidebar,1617729499,1617905164,1617905164.0,germain-gg,1,3,closed,0,NONE,2,0,0,0,0,0,0,0,0,0,191305.0,,58,79,44,3,1304593905,1728719341
21212,Bug: iOS VoiceOver announces stale content in headings,1617920804,1618255043,,JeffreyATW,0,4,open,0,NONE,5,1,0,0,0,0,0,0,0,1,167197.0,Apple,71,4,82,8,1273121427,1727535742
21231,"Error: ""Commit tree does not contain fiber 117. This is a bug in React DevTools.""",1618088001,1618188185,1618188122.0,Sergyus,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,33090.0,,5,1,7,23,1445551933,1721938506
21232,"Error: ""Commit tree does not contain fiber 6639. This is a bug in React DevTools.""",1618121091,1618188152,1618188140.0,chanphiromsok,0,3,closed,0,NONE,2,0,0,0,0,0,0,0,0,0,93019.0,,27,306,97,17,1590136047,1724057469
21239,"Error: ""Cannot read property 'isCollapsed' of undefined""",1618214110,1618214521,1618214514.0,dataknowsJson,0,4,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,37436.0,@dataknows,0,0,3,0,1604372148,1717482829
21243,"Error: ""Cannot read property 'isCollapsed' of undefined""",1618251546,1618252478,1618252470.0,ahmed6450,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,9811.0,,0,0,0,0,1560627644,1617912410
21244,"Error: ""Commit tree does not contain fiber 110. This is a bug in React DevTools.""",1618261357,1618273992,1618273984.0,BanJoeH,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,52541.0,,0,2,26,0,1600780879,1721905926
21247,"Error: ""Cannot read property 'isCollapsed' of undefined""",1618313898,1618325573,1618325498.0,avtarprajapati,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,10477.0,,2,2,20,0,1526104162,1705330079
21248,"Error: ""Cannot read property 'concat' of undefined""",1618324375,1618325553,1618325543.0,nadagalal,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,44342.0,,2,1,7,0,1513452050,1717609537
21258,"Error: ""Cannot read property 'isCollapsed' of undefined""",1618368717,1628644556,1619719585.0,mrkev,0,3,closed,0,CONTRIBUTOR,4,0,0,0,0,0,0,0,0,0,40962.0,,114,85,198,21,1324842592,1728623218
21264,"Error: ""Cannot read property 'isCollapsed' of undefined""",1618409679,1618410444,1618410436.0,nate-mcneil,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,18102.0,,0,0,0,0,1598646028,1727721691
21271,"Error: ""Could not find node with id ""40035"" in commit tree""",1618427781,1644098498,1619620163.0,jonsundberg,1,3,closed,0,NONE,4,0,0,0,0,0,0,0,0,0,48510.0,,0,0,6,4,1381061434,1728905675
21280,"Error: ""Cannot read property 'isCollapsed' of undefined""",1618476291,1618503888,1618503863.0,KresimirJurkovic,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,5297.0,,1,1,2,0,1480086554,1729076248
21281,"Error: ""Cannot read property 'isCollapsed' of undefined""",1618481588,1618503888,1618503863.0,gumpenaajayvarma,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,18341.0,,0,0,5,0,1436806256,1729149428
21284,"Error: ""Cannot read property 'concat' of undefined""",1618499929,1618503887,1618503826.0,ynachar,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,44190.0,,0,0,1,0,1513612518,1715115333
21295,"Error: ""Commit tree does not contain fiber 834. This is a bug in React DevTools.""",1618544119,1618588766,1618588720.0,nikodunk,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,8352.0,,22,11,35,2,1470537004,1725656172
21296,"Error: ""Cannot read property 'concat' of undefined""",1618552471,1618588764,1618588741.0,ZelikSV,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,5682.0,ITransition Group,0,0,25,0,1530013061,1727437824
21297,"Error: ""Commit tree does not contain fiber 5323. This is a bug in React DevTools.""",1618558153,1618588762,1618588718.0,ZelikSV,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,29212.0,ITransition Group,0,0,25,0,1530013061,1727437824
21302,"Error: ""Cannot read property 'isCollapsed' of undefined""",1618587365,1618588688,1618588676.0,arjanvlek,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,75482.0,@42BV ,12,0,9,0,1417966009,1724964628
21306,"Error: ""Commit tree does not contain fiber 14148. This is a bug in React DevTools.""",1618662847,1618673668,1618673659.0,rahul1368,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,41106.0,MetaMap,1,0,43,2,1477252162,1725529148
21310,"Error: ""Commit tree does not contain fiber 942. This is a bug in React DevTools.""",1618703953,1618765165,1618765157.0,kalwabed,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,138146.0,,102,167,102,0,1555323139,1728906369
21313,"Error: ""Commit tree does not contain fiber 10903. This is a bug in React DevTools.""",1618842099,1618845976,1618845976.0,Antoine-Bottin,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,203953.0,,0,1,7,0,1586425018,1723537304
21328,Bug: ESLint react-hooks/rules-of-hooks false positives when codepath counts exceed Number.MAX_SAFE_INTEGER,1619046052,1670012840,,camhux,0,3,open,0,NONE,7,4,0,0,0,0,0,0,2,6,62363.0,,22,14,3,3,1407657683,1725941772
21332,DevTools does not handle Symbol values logged to cosole.warn/console.error,1619108415,1619596224,1619555781.0,leidegre,1,3,closed,0,CONTRIBUTOR,2,0,0,0,0,0,0,0,0,0,229972.0,MSAB,20,13,40,21,1236945506,1728735705
21349,"Bug: In a specific environment, controlled input triggers onChange twice",1619338387,1619432064,,EastblueOkay,0,2,open,0,NONE,2,0,0,0,0,0,0,0,0,0,265432.0,,20,17,19,0,1435241343,1718788250
21375,"Error: ""Commit tree does not contain fiber ""281"". This is a bug in React DevTools.""",1619603819,1619615770,1619615761.0,kmanimurugan,0,3,closed,0,NONE,2,0,0,0,0,0,0,0,0,0,27105.0,,0,0,0,0,1446544799,1712582415
21379,Scheduling profiler lanes are missing,1619630924,1619820961,1619820961.0,bvaughn,1,2,closed,0,CONTRIBUTOR,1,0,0,0,0,0,0,0,0,0,59795.0,Citadel,11164,1,165,65,1224291950,1727480866
21389,"Error: ""Commit tree does not contain fiber ""951"". This is a bug in React DevTools.""",1619690719,1619706882,1619706873.0,krinaSardhara,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,23001.0,DhiWise,9,0,8,0,1580135399,1729358110
21391,"Error: ""Cannot read property 'isCollapsed' of undefined""",1619713720,1619719614,1619719606.0,franciscomntll,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,32212.0,,2,7,21,1,1600533102,1725971564
21394,"Error: ""Commit tree does not contain fiber ""24337"". This is a bug in React DevTools.""",1619745932,1619791461,1619791412.0,pboster-splunk,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,28208.0,,0,0,1,0,1588130531,1630103777
21395,"Error: ""Commit tree does not contain fiber ""2298"". This is a bug in React DevTools.""",1619774140,1619791459,1619791424.0,DedaDev,0,3,closed,0,NONE,3,0,0,0,0,0,0,0,0,0,908.0,,21,12,52,3,1361834206,1729409231
21396,"Error: ""Commit tree does not contain fiber ""2456"". This is a bug in React DevTools.""",1619775048,1619791460,1619791434.0,yvnhouns,0,3,closed,0,NONE,1,1,0,0,0,0,0,0,0,1,30948.0,,0,0,10,0,1553858272,1695747500
21399,"Error: ""can't access property ""concat"", parentNode.children is undefined""",1619805996,1620049994,1620049994.0,wegry,1,3,closed,0,NONE,2,0,0,0,0,0,0,0,0,0,39900.0,,15,16,43,25,1375563860,1726146699
21402,"Error: ""Commit tree does not contain fiber ""53"",""61"",""304"". This is a bug in React DevTools.""",1619845896,1620228080,1619875685.0,SeyyedKhandon,0,3,closed,0,NONE,7,0,0,0,0,0,0,0,0,0,3065.0,CafeDX,94,57,94,5,1578385435,1726800163
21405,"Error: ""Commit tree does not contain fiber ""411916"". This is a bug in React DevTools.""",1619848961,1619875701,1619875677.0,vindm,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,64522.0,"Superside, Ex. Yandex",10,3,28,0,1315422102,1696093844
21407,"Error: ""Cannot read property 'length' of undefined""",1619913483,1620135516,1620135516.0,sumedh0803,1,3,closed,0,NONE,2,0,0,0,0,0,0,0,0,0,53929.0,,6,3,31,2,1414865026,1652723937
21408,"Error: ""Commit tree does not contain fiber ""48424"". This is a bug in React DevTools.""",1619967412,1621968592,1621968592.0,danielMiron,0,2,closed,0,NONE,2,0,0,0,0,0,0,0,0,0,104788.0,,0,0,4,0,1506240728,1724955214
21416,"Bug: useReducer, reducer function gets called twice (possible memory leak)",1620072200,1632785111,1632785111.0,hosseini44444,0,3,closed,0,NONE,5,0,0,0,0,0,0,0,0,0,7816.0,,0,0,3,0,1609086964,1724591757
21420,"Error: ""Commit tree does not contain fiber ""9016"". This is a bug in React DevTools.""",1620080016,1620100888,1620092840.0,PeterAronZentai,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,76530.0,We:Robots AI,27,3,67,6,1338469056,1713356947
21429,"Error: ""Cannot read property 'concat' of undefined""",1620156546,1620314914,1620239891.0,imatheus-lucas,1,3,closed,0,NONE,2,0,0,0,0,0,0,0,0,0,80959.0,,28,13,42,2,1579171457,1729387025
21436,"Error: ""Cannot add node ""1"" because a node with that id is already in the Store.""",1620237505,1621434323,1621392270.0,dharapx,1,3,closed,0,NONE,34,4,0,0,0,0,0,0,0,4,52772.0,,1,0,18,0,1576302019,1729471860
21442,"Error: ""Cannot remove node ""2626"" because no matching node was found in the Store.""",1620290277,1647728471,1621392347.0,neerajverma101,5,3,closed,0,NONE,26,0,0,0,0,0,0,0,0,0,6805.0,,0,0,37,0,1435439102,1729381863
21444,"Error: ""Node ""103"" was removed before its children.""",1620297082,1621352653,1621352652.0,alkairis,1,2,closed,0,NONE,8,0,0,0,0,0,0,0,0,0,5693.0,Impetus Technologies,11,8,35,0,1587038143,1726331280
21445,"Error: ""Cannot add child ""18903"" to parent ""18774"" because parent node was not found in the Store.""",1620302775,1622175385,1621968545.0,atulSagotra,2,2,closed,0,NONE,22,7,0,0,0,0,0,0,0,7,7176.0,,0,0,7,0,1533145623,1703958889
21447,"Error: ""Cannot remove node ""1182"" because no matching node was found in the Store.""",1620309951,1620334188,1620334188.0,ashitoshk46,1,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,57532.0,,0,0,3,0,1531455043,1727469059
21456,"Error: ""Cannot add node ""1"" because a node with that id is already in the Store.""",1620367483,1620391512,1620391489.0,sreekanthBharatham,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,13406.0,,1,4,22,0,1593737337,1728532304
21457,"Error: ""Cannot add node ""1"" because a node with that id is already in the Store.""",1620380889,1620391506,1620391480.0,hulyo-firmansyah,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,10770.0,JV Partner Indonesia,4,7,20,0,1586591681,1726039914
21458,[DevTools Error] This error is intentional,1620391659,1620391683,1620391683.0,bvaughn,0,3,closed,0,CONTRIBUTOR,0,0,0,0,0,0,0,0,0,0,19501.0,Citadel,11164,1,165,65,1224291950,1727480866
21464,"[DevTools Error] Cannot add node ""3709"" because a node with that id is already in the Store.",1620411160,1620416731,1620416504.0,devich2,1,3,closed,0,NONE,1,1,0,0,0,0,0,0,0,1,45070.0,,2,14,34,0,1524594833,1726739457
21468,"Error: ""Children cannot be added or removed during a reorder operation.""",1620456230,1655131799,1621477120.0,AnthonyJRay,1,3,closed,0,NONE,5,2,0,0,0,0,0,0,0,2,32364.0,,2,7,26,0,1548896609,1683760576
21469,[DevTools Bug]: Children list grows indefinitely when adding/removing useEffect,1620488594,1621352609,1621352609.0,eps1lon,1,3,closed,0,COLLABORATOR,3,0,0,0,0,0,0,0,0,0,92986.0,,1250,39,335,57,1430986090,1729015756
21478,"Error: ""Cannot remove node ""1105"" because no matching node was found in the Store.""",1620581580,1620606856,1620606846.0,rahulsharmamt,1,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,408317.0,,0,1,0,0,1614927669,1684914754
21508,"Error: ""Cannot read property 'length' of undefined""",1620989897,1621475885,1621472995.0,skorotkiewicz,2,3,closed,0,NONE,18,1,0,0,0,0,0,0,0,1,335465.0,,30,78,198,88,1309993222,1727360924
21518,[DevTools Bug]: console.log throws type error if one of the arguments is symbol,1621325362,1621352764,1621352764.0,leidegre,1,2,closed,0,CONTRIBUTOR,0,0,0,0,0,0,0,0,0,0,31404.0,MSAB,20,13,40,21,1236945506,1728735705
21522,"[DevTools Error] Cannot remove node ""771"" because no matching node was found in the Store.",1621356766,1621397008,1621392411.0,aluiscode,1,3,closed,0,NONE,6,2,0,0,0,0,0,0,0,2,63292.0,,18,31,40,3,1515548765,1728647069
21526,Bug: Where did the components tree go in the new version?,1621420058,1621934837,1621447540.0,AhmedSarhan,1,4,closed,0,NONE,8,1,0,0,0,0,0,0,0,1,13493.0,,35,10,59,0,1469868827,1726995332
21527,"[DevTools Error] Cannot remove node ""527"" because no matching node was found in the Store.",1621433551,1621436918,1621436918.0,khairmuhammadLU,1,4,closed,0,NONE,2,0,0,0,0,0,0,0,0,0,5869.0,,0,0,2,0,1620120156,1644908648
21528,[DevTools Bug]: Fast Refresh + DevTools breaks component inspection,1621439420,1621545013,1621524249.0,bvaughn,1,3,closed,0,CONTRIBUTOR,3,1,0,0,0,0,0,0,0,1,1163.0,Citadel,11164,1,165,65,1224291950,1727480866
21529,"[DevTools Error] Cannot remove node ""145"" because no matching node was found in the Store.",1621440583,1621907598,1621442052.0,youssouf-marzouk,0,3,closed,0,NONE,4,0,0,0,0,0,0,0,0,0,12822.0,@bazaarvoice,9,7,56,0,1605781225,1728846882
21533,Bug: onClick handler not called on mobile Safari / iPhone,1621453405,1623162619,1623162618.0,rohankeskar19,1,3,closed,0,NONE,11,0,0,0,0,0,0,0,0,0,2895.0,,0,0,18,0,1509045429,1725691837
21534,"[DevTools Error] Cannot remove node ""2315"" because no matching node was found in the Store.",1621456300,1621606746,1621606746.0,AsheshL,1,4,closed,0,NONE,5,1,0,0,0,0,0,0,0,1,72615.0,@trywingman,0,1,7,0,1347384755,1721881228
21538,[DevTools Bug]: React.memo causing DevTools to fail to render the entire DOM tree.,1621528915,1621543320,1621543320.0,theschubinator,1,4,closed,0,NONE,3,0,0,0,0,0,0,0,0,0,56815.0,,2,3,16,2,1477240916,1668455979
21545,[DevTools Bug] Cannot read property 'isCollapsed' of undefined,1621585730,1621968570,1621968570.0,ashiktm,1,3,closed,0,NONE,2,0,0,0,0,0,0,0,0,0,105333.0,,2,1,27,0,1620806883,1727872722
21547,"[DevTools Bug] Cannot add node ""1"" because a node with that id is already in the Store.",1621691063,1621691076,1621691076.0,sbland,0,4,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,264802.0,,2,14,54,12,1372406217,1729256460
21559,Bug: Firefox and react-dom causing null access property,1621955865,1698935646,,SimonChaumet,0,3,open,0,NONE,6,1,0,0,0,0,0,0,0,1,12949.0,,8,6,30,0,1402840225,1722850766
21563,"[DevTools Bug] Cannot remove node ""96"" because no matching node was found in the Store.",1621968814,1621968914,1621968913.0,ewotring,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,49583.0,,4,2,44,0,1492135802,1621966956
21568,"[DevTools Bug] Cannot remove node ""47636"" because no matching node was found in the Store.",1622018397,1640899054,1622038030.0,GGWebProject,0,4,closed,0,NONE,4,0,0,0,0,0,0,0,0,0,67858.0,,9,1,34,0,1507755796,1701617087
21573,[DevTools Bug] Could not inspect element with id 9,1622086255,1622142597,1622142592.0,luifo,1,5,closed,0,NONE,2,1,0,0,0,0,0,0,0,1,47067.0,Freelancer,1,2,4,2,1450741987,1669348344
21579,[DevTools Bug] Could not inspect element with id 10,1622133322,1695937957,1622145334.0,victor-homyakov,0,3,closed,0,CONTRIBUTOR,9,0,0,0,0,0,0,0,0,0,317530.0,,46,1,121,30,1251721815,1729093074
21588,[DevTools Bug] Could not inspect element with id 4,1622450852,1622450868,1622450868.0,whiskyJack11,1,4,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,215850.0,,0,0,4,0,1436610515,1722935620
21606,[DevTools Bug] Could not inspect element with id 2,1622666702,1622666718,1622666718.0,Edgarmejiav,1,4,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,146410.0,,10,28,56,0,1516648572,1729460912
21622,[DevTools Bug] Could not inspect element with id 2,1622813112,1622817669,1622817660.0,KenHuffman,1,4,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,155764.0,,5,1,4,0,1381517798,1689102987
21632,[DevTools Bug] Could not inspect element with id 5,1622968876,1623384011,1622969098.0,xiaodongxing,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,79845.0,,2,0,21,0,1494925580,1700036842
21636,"[DevTools Bug] Cannot add node ""476"" because a node with that id is already in the Store.",1623048721,1657792059,1643033974.0,Bodyhealer,0,4,closed,0,NONE,46,25,0,0,0,0,1,0,0,26,9233.0,,0,0,14,0,1398842187,1710950903
21638,"[DevTools Bug] Cannot add node ""1"" because a node with that id is already in the Store.",1623057954,1623070451,1623070442.0,mardiansn,1,4,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,244055.0,,10,0,13,1,1561361377,1671460581
21653,"[DevTools Bug] Cannot remove node ""5"" because no matching node was found in the Store.",1623302009,1623345279,1623345271.0,asirhameem,1,4,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,21038.0,,13,30,31,2,1570086635,1728043126
21654,[DevTools Bug] Crash when inspecting component using a hook that returns a Proxy,1623323047,1633647237,1623420948.0,unekinn,0,3,closed,0,NONE,21,0,0,0,0,0,0,0,0,0,106295.0,Bekk,6,0,6,4,1310485661,1726243576
21665,[DevTools Bug] Could not inspect element with id 649,1623429342,1623429358,1623429358.0,AnwarHemdene,1,4,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,153648.0,Wishow,0,3,31,0,1567418314,1716297993
21669,[DevTools Bug] Could not inspect element with id 38,1623582990,1623689001,1623689001.0,beqakhelidze,1,4,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,100963.0,,0,0,18,0,1611228428,1728817529
21676,Bug: Layout effects don't re-fire in 18 on Suspense re-showing,1623683953,1623887084,1623887084.0,gaearon,1,3,closed,0,COLLABORATOR,1,0,0,0,0,0,0,0,0,0,92904.0,@bluesky-social ,87893,173,274,78,1306347511,1729443293
21685,Bug: Webpack process and setImmediate polyfill interferes with time slicing,1623776857,1649027799,,gaearon,0,3,open,0,COLLABORATOR,1,0,0,0,0,0,0,0,0,0,100163.0,@bluesky-social ,87893,173,274,78,1306347511,1729443293
21695,[DevTools Bug]: Long keys overlap,1623877020,1624038482,1624038481.0,MinimumViablePerson,1,4,closed,0,NONE,2,0,0,0,0,0,0,0,0,0,361886.0,,98,11,351,18,1453888240,1724792290
21711,[DevTools Bug]: Where's the error stack trace?,1624238906,1624400980,1624400980.0,joego2124,0,3,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,115874.0,,1,0,14,0,1523081924,1728793634
21717,[DevTools Bug]: Indentation broken for Components tab,1624354780,1624494847,1624400953.0,thany,0,3,closed,0,NONE,3,0,0,0,0,0,0,0,0,0,175.0,iO,21,3,7,6,1258019784,1728872435
21718,[DevTools Bug]: Settings panel layout broken,1624354955,1624547997,1624547997.0,thany,0,4,closed,0,NONE,6,0,0,0,0,0,0,0,0,0,47610.0,iO,21,3,7,6,1258019784,1728872435
21724,"[DevTools Bug] Could not inspect element with id ""4""",1624402565,1695988181,1626303286.0,Agustin-A-Aubete-Cristiani,1,4,closed,0,NONE,5,0,0,0,0,0,0,0,0,0,94651.0,,0,0,12,1,1595542181,1716824850
21742,Inconsistent crossbrowser onBeforeInput paste event behavior,1624497216,1624549863,,johtso,0,3,open,0,NONE,3,0,0,0,0,0,0,0,0,0,43821.0,,21,31,148,19,1307281061,1728900360
21746,[DevTools Bug] Could not inspect element with id 3903,1624541037,1629141623,1624545945.0,SultanKh,0,4,closed,0,NONE,2,0,0,0,0,0,0,0,0,0,53249.0,Custodia Inc,0,0,13,0,1426076107,1724221474
21751,[DevTools Bug] Children cannot be added or removed during a reorder operation.,1624594286,1656424485,,Alice-in-korea,0,3,open,0,NONE,11,11,0,0,0,0,0,0,0,11,65756.0,,1,6,14,0,1614263438,1724893100
21755,"[DevTools Bug] Cannot remove node ""30123"" because no matching node was found in the Store.",1624660042,1643036823,1642715656.0,joshkaplan,0,3,closed,0,NONE,13,16,0,0,0,0,0,0,0,16,156807.0,Airbnb,3,2,3,0,1380660214,1728706398
21761,Bug: Picture elements fail to update to appropriate source image on window resize in Safari,1624816849,1624868754,,bruncun,0,4,open,0,NONE,2,0,0,0,0,0,0,0,0,0,114645.0,,17,14,8,1,1393800834,1729366131
21764,"[DevTools Bug] Cannot remove node ""2862"" because no matching node was found in the Store.",1624931494,1624931509,1624931509.0,Superb-x,1,4,closed,0,NONE,1,0,0,0,0,0,0,0,0,0,263461.0,,9,43,39,0,1470963898,1726309850
21786,"[DevTools Bug] Cannot add child ""11802"" to parent ""11726"" because parent node was not found in the Store.",1625194955,1625591124,1625591124.0,mohammad-mustafa-tfs,1,4,closed,0,NONE,2,0,0,0,0,0,0,0,0,0,25431.0,,0,0,0,0,1617009216,1659929566
